the_geom,year_date,cartodb_id,the_geom_webmercator,year,cf,company,geocode,municipality,uf,status,capacity,capacity_source,cnpj,lat,long,resolution
0101000020E6100000AE282504AB554BC0E63A32FBE1B230C0,2015-01-01,723,0101000020110F0000910308251F3757C1DCA702025BC63CC1,2015,CF098,NOBLE,5107602,RONDONOPOLIS,MT,ATIVA,4000,HINRICHSEN,06.315.338/0026-77,-16.6987607,-54.6692815,POINT
0101000020E6100000AE282504AB554BC0E63A32FBE1B230C0,2016-01-01,724,0101000020110F0000910308251F3757C1DCA702025BC63CC1,2016,CF098,NOBLE,5107602,RONDONOPOLIS,MT,ATIVA,4000,ARY OLEOFAR,06.315.338/0026-77,-16.6987607,-54.6692815,POINT
0101000020E6100000EB9D1BE43FEF47C09DD090966F9034C0,2005-01-01,725,0101000020110F0000FEF14AFFDF5354C11C079ED04ADA41C1,2005,CF099,CAROL,3549409,SAO JOAQUIM DA BARRA,SP,ATIVA,400,NA,12.006.181/0010-33,-20.5642027,-47.8691373,POINT
0101000020E6100000EB9D1BE43FEF47C09DD090966F9034C0,2006-01-01,726,0101000020110F0000FEF14AFFDF5354C11C079ED04ADA41C1,2006,CF099,CAROL,3549409,SAO JOAQUIM DA BARRA,SP,ATIVA,1200,NA,12.006.181/0010-33,-20.5642027,-47.8691373,POINT
0101000020E6100000EB9D1BE43FEF47C09DD090966F9034C0,2007-01-01,727,0101000020110F0000FEF14AFFDF5354C11C079ED04ADA41C1,2007,CF099,CAROL,3549409,SAO JOAQUIM DA BARRA,SP,ATIVA,1200,HINRICHSEN,12.006.181/0010-33,-20.5642027,-47.8691373,POINT
0101000020E6100000EB9D1BE43FEF47C09DD090966F9034C0,2008-01-01,728,0101000020110F0000FEF14AFFDF5354C11C079ED04ADA41C1,2008,CF099,CAROL,3549409,SAO JOAQUIM DA BARRA,SP,ATIVA,1200,NA,12.006.181/0010-33,-20.5642027,-47.8691373,POINT
0101000020E6100000EB9D1BE43FEF47C09DD090966F9034C0,2009-01-01,729,0101000020110F0000FEF14AFFDF5354C11C079ED04ADA41C1,2009,CF099,CAROL,3549409,SAO JOAQUIM DA BARRA,SP,ATIVA,1200,NA,12.006.181/0010-33,-20.5642027,-47.8691373,POINT
0101000020E6100000EB9D1BE43FEF47C09DD090966F9034C0,2010-01-01,730,0101000020110F0000FEF14AFFDF5354C11C079ED04ADA41C1,2010,CF099,CAROL/SODRUGESTVO,3549409,SAO JOAQUIM DA BARRA,SP,ATIVA,1200,NA,12.006.181/0010-33,-20.5642027,-47.8691373,POINT
0101000020E6100000EB9D1BE43FEF47C09DD090966F9034C0,2011-01-01,731,0101000020110F0000FEF14AFFDF5354C11C079ED04ADA41C1,2011,CF099,CAROL/SODRUGESTVO,3549409,SAO JOAQUIM DA BARRA,SP,ATIVA,1200,NA,12.006.181/0010-33,-20.5642027,-47.8691373,POINT
0101000020E6100000EB9D1BE43FEF47C09DD090966F9034C0,2012-01-01,732,0101000020110F0000FEF14AFFDF5354C11C079ED04ADA41C1,2012,CF099,SODRUGESTVO,3549409,SAO JOAQUIM DA BARRA,SP,ATIVA,1200,NA,12.006.181/0010-33,-20.5642027,-47.8691373,POINT
0101000020E6100000EB9D1BE43FEF47C09DD090966F9034C0,2013-01-01,733,0101000020110F0000FEF14AFFDF5354C11C079ED04ADA41C1,2013,CF099,SODRUGESTVO,3549409,SAO JOAQUIM DA BARRA,SP,ATIVA,1200,NA,12.006.181/0010-33,-20.5642027,-47.8691373,POINT
0101000020E6100000EB9D1BE43FEF47C09DD090966F9034C0,2014-01-01,734,0101000020110F0000FEF14AFFDF5354C11C079ED04ADA41C1,2014,CF099,SODRUGESTVO,3549409,SAO JOAQUIM DA BARRA,SP,ATIVA,1200,NA,12.006.181/0010-33,-20.5642027,-47.8691373,POINT
0101000020E6100000EB9D1BE43FEF47C09DD090966F9034C0,2015-01-01,735,0101000020110F0000FEF14AFFDF5354C11C079ED04ADA41C1,2015,CF099,SODRUGESTVO,3549409,SAO JOAQUIM DA BARRA,SP,ATIVA,1200,NA,12.006.181/0010-33,-20.5642027,-47.8691373,POINT
0101000020E6100000EB9D1BE43FEF47C09DD090966F9034C0,2016-01-01,736,0101000020110F0000FEF14AFFDF5354C11C079ED04ADA41C1,2016,CF099,SODRUGESTVO,3549409,SAO JOAQUIM DA BARRA,SP,ATIVA,1200,NA,12.006.181/0010-33,-20.5642027,-47.8691373,POINT
0101000020E6100000A38515B8863148C090018F5EC3E632C0,2005-01-01,737,0101000020110F00001B65FBED298C54C1C2C8E77D325A40C1,2005,CF100,ADM,3170206,UBERLANDIA,MG,ATIVA,1800,NA,02.003.402/0051-34,-18.9014186,-48.3869238,POINT
0101000020E6100000A38515B8863148C090018F5EC3E632C0,2006-01-01,738,0101000020110F00001B65FBED298C54C1C2C8E77D325A40C1,2006,CF100,ADM,3170206,UBERLANDIA,MG,ATIVA,1800,NA,02.003.402/0051-34,-18.9014186,-48.3869238,POINT
0101000020E6100000A38515B8863148C090018F5EC3E632C0,2007-01-01,739,0101000020110F00001B65FBED298C54C1C2C8E77D325A40C1,2007,CF100,ADM,3170206,UBERLANDIA,MG,ATIVA,1800,HINRICHSEN,02.003.402/0051-34,-18.9014186,-48.3869238,POINT
0101000020E6100000A38515B8863148C090018F5EC3E632C0,2008-01-01,740,0101000020110F00001B65FBED298C54C1C2C8E77D325A40C1,2008,CF100,ADM,3170206,UBERLANDIA,MG,ATIVA,1800,NA,02.003.402/0051-34,-18.9014186,-48.3869238,POINT
0101000020E6100000A38515B8863148C090018F5EC3E632C0,2009-01-01,741,0101000020110F00001B65FBED298C54C1C2C8E77D325A40C1,2009,CF100,ADM,3170206,UBERLANDIA,MG,ATIVA,1800,NA,02.003.402/0051-34,-18.9014186,-48.3869238,POINT
0101000020E6100000A38515B8863148C090018F5EC3E632C0,2010-01-01,742,0101000020110F00001B65FBED298C54C1C2C8E77D325A40C1,2010,CF100,ADM,3170206,UBERLANDIA,MG,ATIVA,1800,HINRICHSEN,02.003.402/0051-34,-18.9014186,-48.3869238,POINT
0101000020E6100000A38515B8863148C090018F5EC3E632C0,2011-01-01,743,0101000020110F00001B65FBED298C54C1C2C8E77D325A40C1,2011,CF100,ADM,3170206,UBERLANDIA,MG,ATIVA,1800,NA,02.003.402/0051-34,-18.9014186,-48.3869238,POINT
0101000020E6100000A38515B8863148C090018F5EC3E632C0,2012-01-01,744,0101000020110F00001B65FBED298C54C1C2C8E77D325A40C1,2012,CF100,ADM,3170206,UBERLANDIA,MG,ATIVA,1800,HINRICHSEN,02.003.402/0051-34,-18.9014186,-48.3869238,POINT
0101000020E6100000A38515B8863148C090018F5EC3E632C0,2013-01-01,745,0101000020110F00001B65FBED298C54C1C2C8E77D325A40C1,2013,CF100,ADM,3170206,UBERLANDIA,MG,ATIVA,1800,HINRICHSEN,02.003.402/0051-34,-18.9014186,-48.3869238,POINT
0101000020E6100000A38515B8863148C090018F5EC3E632C0,2014-01-01,746,0101000020110F00001B65FBED298C54C1C2C8E77D325A40C1,2014,CF100,ADM,3170206,UBERLANDIA,MG,ATIVA,1800,NA,02.003.402/0051-34,-18.9014186,-48.3869238,POINT
0101000020E6100000A38515B8863148C090018F5EC3E632C0,2015-01-01,747,0101000020110F00001B65FBED298C54C1C2C8E77D325A40C1,2015,CF100,ADM,3170206,UBERLANDIA,MG,ATIVA,1800,HINRICHSEN,02.003.402/0051-34,-18.9014186,-48.3869238,POINT
0101000020E6100000A38515B8863148C090018F5EC3E632C0,2016-01-01,748,0101000020110F00001B65FBED298C54C1C2C8E77D325A40C1,2016,CF100,ADM,3170206,UBERLANDIA,MG,ATIVA,1800,ARY OLEOFAR,02.003.402/0051-34,-18.9014186,-48.3869238,POINT
0101000020E6100000D6123CCFE92348C06F021DF7F7DB32C0,2005-01-01,749,0101000020110F00001A1CE0319A8054C122F1A313825040C1,2005,CF101,ABC-INCO,3170206,UBERLANDIA,MG,ATIVA,1800,NA,17.835.042/0001-45,-18.8592524,-48.2805728,POINT
0101000020E6100000D6123CCFE92348C06F021DF7F7DB32C0,2006-01-01,750,0101000020110F00001A1CE0319A8054C122F1A313825040C1,2006,CF101,ABC-INCO,3170206,UBERLANDIA,MG,ATIVA,1900,INTERPOLATED - NO INFORMATION,17.835.042/0001-45,-18.8592524,-48.2805728,POINT
0101000020E6100000D6123CCFE92348C06F021DF7F7DB32C0,2007-01-01,751,0101000020110F00001A1CE0319A8054C122F1A313825040C1,2007,CF101,ABC-INCO,3170206,UBERLANDIA,MG,ATIVA,2000,HINRICHSEN,17.835.042/0001-45,-18.8592524,-48.2805728,POINT
0101000020E6100000D6123CCFE92348C06F021DF7F7DB32C0,2010-01-01,754,0101000020110F00001A1CE0319A8054C122F1A313825040C1,2010,CF101,ALGAR AGRO,3170206,UBERLANDIA,MG,ATIVA,2000,HINRICHSEN,17.835.042/0001-45,-18.8592524,-48.2805728,POINT
0101000020E6100000D6123CCFE92348C06F021DF7F7DB32C0,2012-01-01,756,0101000020110F00001A1CE0319A8054C122F1A313825040C1,2012,CF101,ALGAR AGRO,3170206,UBERLANDIA,MG,ATIVA,2000,HINRICHSEN,17.835.042/0001-45,-18.8592524,-48.2805728,POINT
0101000020E6100000D6123CCFE92348C06F021DF7F7DB32C0,2013-01-01,757,0101000020110F00001A1CE0319A8054C122F1A313825040C1,2013,CF101,ALGAR AGRO,3170206,UBERLANDIA,MG,ATIVA,2000,HINRICHSEN / ARY OLEOFAR,17.835.042/0001-45,-18.8592524,-48.2805728,POINT
0101000020E6100000D6123CCFE92348C06F021DF7F7DB32C0,2014-01-01,758,0101000020110F00001A1CE0319A8054C122F1A313825040C1,2014,CF101,ALGAR AGRO,3170206,UBERLANDIA,MG,ATIVA,2000,NA,17.835.042/0001-45,-18.8592524,-48.2805728,POINT
0101000020E6100000D6123CCFE92348C06F021DF7F7DB32C0,2015-01-01,759,0101000020110F00001A1CE0319A8054C122F1A313825040C1,2015,CF101,ALGAR AGRO,3170206,UBERLANDIA,MG,ATIVA,2000,HINRICHSEN,17.835.042/0001-45,-18.8592524,-48.2805728,POINT
0101000020E6100000D6123CCFE92348C06F021DF7F7DB32C0,2016-01-01,760,0101000020110F00001A1CE0319A8054C122F1A313825040C1,2016,CF101,ALGAR AGRO,3170206,UBERLANDIA,MG,ATIVA,2000,ARY OLEOFAR,17.835.042/0001-45,-18.8592524,-48.2805728,POINT
0101000020E6100000A41CCC26C02448C052616C21C8D932C0,2005-01-01,761,0101000020110F0000B2924F3C508154C1E62AFDA58B4E40C1,2005,CF102,CARGILL,3170206,UBERLANDIA,MG,ATIVA,3200,NA,60.498.706/0134-88,-18.85071,-48.287114,POINT
0101000020E6100000A41CCC26C02448C052616C21C8D932C0,2006-01-01,762,0101000020110F0000B2924F3C508154C1E62AFDA58B4E40C1,2006,CF102,CARGILL,3170206,UBERLANDIA,MG,ATIVA,3200,NA,60.498.706/0134-88,-18.85071,-48.287114,POINT
0101000020E6100000A41CCC26C02448C052616C21C8D932C0,2007-01-01,763,0101000020110F0000B2924F3C508154C1E62AFDA58B4E40C1,2007,CF102,CARGILL,3170206,UBERLANDIA,MG,ATIVA,3300,HINRICHSEN,60.498.706/0134-88,-18.85071,-48.287114,POINT
0101000020E6100000A41CCC26C02448C052616C21C8D932C0,2008-01-01,764,0101000020110F0000B2924F3C508154C1E62AFDA58B4E40C1,2008,CF102,CARGILL,3170206,UBERLANDIA,MG,ATIVA,3300,NA,60.498.706/0134-88,-18.85071,-48.287114,POINT
0101000020E6100000A41CCC26C02448C052616C21C8D932C0,2009-01-01,765,0101000020110F0000B2924F3C508154C1E62AFDA58B4E40C1,2009,CF102,CARGILL,3170206,UBERLANDIA,MG,ATIVA,3300,NA,60.498.706/0134-88,-18.85071,-48.287114,POINT
0101000020E6100000A41CCC26C02448C052616C21C8D932C0,2010-01-01,766,0101000020110F0000B2924F3C508154C1E62AFDA58B4E40C1,2010,CF102,CARGILL,3170206,UBERLANDIA,MG,ATIVA,3300,HINRICHSEN,60.498.706/0134-88,-18.85071,-48.287114,POINT
0101000020E6100000A41CCC26C02448C052616C21C8D932C0,2011-01-01,767,0101000020110F0000B2924F3C508154C1E62AFDA58B4E40C1,2011,CF102,CARGILL,3170206,UBERLANDIA,MG,ATIVA,3300,NA,60.498.706/0134-88,-18.85071,-48.287114,POINT
0101000020E6100000A41CCC26C02448C052616C21C8D932C0,2012-01-01,768,0101000020110F0000B2924F3C508154C1E62AFDA58B4E40C1,2012,CF102,CARGILL,3170206,UBERLANDIA,MG,ATIVA,3300,HINRICHSEN,60.498.706/0134-88,-18.85071,-48.287114,POINT
0101000020E6100000A41CCC26C02448C052616C21C8D932C0,2013-01-01,769,0101000020110F0000B2924F3C508154C1E62AFDA58B4E40C1,2013,CF102,CARGILL,3170206,UBERLANDIA,MG,ATIVA,3300,HINRICHSEN / ARY OLEOFAR,60.498.706/0134-88,-18.85071,-48.287114,POINT
0101000020E6100000A41CCC26C02448C052616C21C8D932C0,2014-01-01,770,0101000020110F0000B2924F3C508154C1E62AFDA58B4E40C1,2014,CF102,CARGILL,3170206,UBERLANDIA,MG,ATIVA,3300,NA,60.498.706/0134-88,-18.85071,-48.287114,POINT
0101000020E6100000A41CCC26C02448C052616C21C8D932C0,2015-01-01,771,0101000020110F0000B2924F3C508154C1E62AFDA58B4E40C1,2015,CF102,CARGILL,3170206,UBERLANDIA,MG,ATIVA,3300,HINRICHSEN,60.498.706/0134-88,-18.85071,-48.287114,POINT
0101000020E6100000A41CCC26C02448C052616C21C8D932C0,2016-01-01,772,0101000020110F0000B2924F3C508154C1E62AFDA58B4E40C1,2016,CF102,CARGILL,3170206,UBERLANDIA,MG,ATIVA,3300,ARY OLEOFAR,60.498.706/0134-88,-18.85071,-48.287114,POINT
0101000020E6100000C553347B45A049C0C5ED2B6A8B4837C0,2005-01-01,773,0101000020110F000029F07AFCA3C355C10CD6F13EAA5744C1,2005,CF103,GRANOSUL,4103701,CAMBE,PR,ATIVA,1200,INTERPOLATED - NO INFORMATION,07.053.693/0019-59,-23.2833773,-51.2521204,POINT
0101000020E6100000C553347B45A049C0C5ED2B6A8B4837C0,2006-01-01,774,0101000020110F000029F07AFCA3C355C10CD6F13EAA5744C1,2006,CF103,GRANOSUL,4103701,CAMBE,PR,ATIVA,1200,INTERPOLATED - NO INFORMATION,07.053.693/0019-59,-23.2833773,-51.2521204,POINT
0101000020E6100000C553347B45A049C0C5ED2B6A8B4837C0,2007-01-01,775,0101000020110F000029F07AFCA3C355C10CD6F13EAA5744C1,2007,CF103,GRANOSUL,4103701,CAMBE,PR,ATIVA,1200,INTERPOLATED - NO INFORMATION,07.053.693/0019-59,-23.2833773,-51.2521204,POINT
0101000020E6100000C553347B45A049C0C5ED2B6A8B4837C0,2008-01-01,776,0101000020110F000029F07AFCA3C355C10CD6F13EAA5744C1,2008,CF103,GRANOSUL,4103701,CAMBE,PR,ATIVA,1200,INTERPOLATED - NO INFORMATION,07.053.693/0019-59,-23.2833773,-51.2521204,POINT
0101000020E6100000C553347B45A049C0C5ED2B6A8B4837C0,2010-01-01,777,0101000020110F000029F07AFCA3C355C10CD6F13EAA5744C1,2010,CF103,GRANOSUL,4103701,CAMBE,PR,ATIVA,1200,HINRICHSEN,07.053.693/0019-59,-23.2833773,-51.2521204,POINT
0101000020E6100000C553347B45A049C0C5ED2B6A8B4837C0,2011-01-01,778,0101000020110F000029F07AFCA3C355C10CD6F13EAA5744C1,2011,CF103,GRANOSUL,4103701,CAMBE,PR,ATIVA,1200,NA,07.053.693/0019-59,-23.2833773,-51.2521204,POINT
0101000020E6100000C553347B45A049C0C5ED2B6A8B4837C0,2012-01-01,779,0101000020110F000029F07AFCA3C355C10CD6F13EAA5744C1,2012,CF103,GRANOSUL,4103701,CAMBE,PR,ATIVA,1200,HINRICHSEN,07.053.693/0019-59,-23.2833773,-51.2521204,POINT
0101000020E6100000C553347B45A049C0C5ED2B6A8B4837C0,2013-01-01,780,0101000020110F000029F07AFCA3C355C10CD6F13EAA5744C1,2013,CF103,GRANOSUL,4103701,CAMBE,PR,ATIVA,1200,NA,07.053.693/0019-59,-23.2833773,-51.2521204,POINT
0101000020E6100000C553347B45A049C0C5ED2B6A8B4837C0,2013-01-01,781,0101000020110F000029F07AFCA3C355C10CD6F13EAA5744C1,2013,CF103,NIDERA,4103701,CAMBE,PR,ATIVA,1200,NA,07.053.693/0019-59,-23.2833773,-51.2521204,POINT
0101000020E6100000C553347B45A049C0C5ED2B6A8B4837C0,2014-01-01,782,0101000020110F000029F07AFCA3C355C10CD6F13EAA5744C1,2014,CF103,GRANOSUL,4103701,CAMBE,PR,ATIVA,1200,NA,07.053.693/0019-59,-23.2833773,-51.2521204,POINT
0101000020E6100000C553347B45A049C0C5ED2B6A8B4837C0,2014-01-01,783,0101000020110F000029F07AFCA3C355C10CD6F13EAA5744C1,2014,CF103,NIDERA,4103701,CAMBE,PR,ATIVA,1200,NA,07.053.693/0019-59,-23.2833773,-51.2521204,POINT
0101000020E6100000C553347B45A049C0C5ED2B6A8B4837C0,2015-01-01,784,0101000020110F000029F07AFCA3C355C10CD6F13EAA5744C1,2015,CF103,GRANOSUL,4103701,CAMBE,PR,ATIVA,1200,NA,07.053.693/0019-59,-23.2833773,-51.2521204,POINT
0101000020E6100000C553347B45A049C0C5ED2B6A8B4837C0,2015-01-01,785,0101000020110F000029F07AFCA3C355C10CD6F13EAA5744C1,2015,CF103,NIDERA,4103701,CAMBE,PR,ATIVA,1200,NA,07.053.693/0019-59,-23.2833773,-51.2521204,POINT
0101000020E6100000C553347B45A049C0C5ED2B6A8B4837C0,2016-01-01,786,0101000020110F000029F07AFCA3C355C10CD6F13EAA5744C1,2016,CF103,NIDERA,4103701,CAMBE,PR,ATIVA,1200,NA,07.053.693/0019-59,-23.2833773,-51.2521204,POINT
0101000020E6100000C6A2E9EC64D847C036CD3B4ED14131C0,2005-01-01,787,0101000020110F0000F5F732C5764054C112E88AA335C43DC1,2005,CF104,LASA,5210109,IPAMERI,GO,ATIVA,600,INTERPOLATED - NO INFORMATION,02.678.100/0001-05,-17.2571,-47.69058,POINT
0101000020E6100000C6A2E9EC64D847C036CD3B4ED14131C0,2006-01-01,788,0101000020110F0000F5F732C5764054C112E88AA335C43DC1,2006,CF104,LASA,5210109,IPAMERI,GO,ATIVA,600,INTERPOLATED - NO INFORMATION,02.678.100/0001-05,-17.2571,-47.69058,POINT
0101000020E6100000C6A2E9EC64D847C036CD3B4ED14131C0,2007-01-01,789,0101000020110F0000F5F732C5764054C112E88AA335C43DC1,2007,CF104,LASA,5210109,IPAMERI,GO,ATIVA,600,HINRICHSEN,02.678.100/0001-05,-17.2571,-47.69058,POINT
0101000020E6100000C6A2E9EC64D847C036CD3B4ED14131C0,2008-01-01,790,0101000020110F0000F5F732C5764054C112E88AA335C43DC1,2008,CF104,LASA,5210109,IPAMERI,GO,ATIVA,600,NA,02.678.100/0001-05,-17.2571,-47.69058,POINT
0101000020E6100000C6A2E9EC64D847C036CD3B4ED14131C0,2009-01-01,791,0101000020110F0000F5F732C5764054C112E88AA335C43DC1,2009,CF104,LASA,5210109,IPAMERI,GO,ATIVA,600,NA,02.678.100/0001-05,-17.2571,-47.69058,POINT
0101000020E6100000C6A2E9EC64D847C036CD3B4ED14131C0,2012-01-01,792,0101000020110F0000F5F732C5764054C112E88AA335C43DC1,2012,CF104,LASA,5210109,IPAMERI,GO,ATIVA,600,HINRICHSEN,02.678.100/0001-05,-17.2571,-47.69058,POINT
0101000020E6100000C6A2E9EC64D847C036CD3B4ED14131C0,2013-01-01,793,0101000020110F0000F5F732C5764054C112E88AA335C43DC1,2013,CF104,LASA,5210109,IPAMERI,GO,ATIVA,700,ARY OLEOFAR,02.678.100/0001-05,-17.2571,-47.69058,POINT
0101000020E6100000C6A2E9EC64D847C036CD3B4ED14131C0,2014-01-01,794,0101000020110F0000F5F732C5764054C112E88AA335C43DC1,2014,CF104,LASA,5210109,IPAMERI,GO,ATIVA,700,INTERPOLATED - NO INFORMATION,02.678.100/0001-05,-17.2571,-47.69058,POINT
0101000020E6100000C6A2E9EC64D847C036CD3B4ED14131C0,2015-01-01,795,0101000020110F0000F5F732C5764054C112E88AA335C43DC1,2015,CF104,LASA,5210109,IPAMERI,GO,ATIVA,700,INTERPOLATED - NO INFORMATION,02.678.100/0001-05,-17.2571,-47.69058,POINT
0101000020E610000066666666661648C090A0F831E6BE31C0,2016-01-01,796,0101000020110F0000C889031E207554C1D6BC9785FCA23EC1,2016,CF105,CARAMURU,5210109,IPAMERI,GO,ATIVA,1500,ARY OLEOFAR,00.080.671/0047-92,-17.7457,-48.175,POINT
0101000020E610000008D79244E5394AC0DB79D10D03483CC0,2005-01-01,797,0101000020110F0000B40478161D4656C110A636AF020F49C1,2005,CF107,BERTOL,4314100,PASSO FUNDO,RS,ATIVA,1200,NA,92.017.110/0001-84,-28.2812966,-52.4523092,POINT
0101000020E610000008D79244E5394AC0DB79D10D03483CC0,2006-01-01,798,0101000020110F0000B40478161D4656C110A636AF020F49C1,2006,CF107,BERTOL,4314100,PASSO FUNDO,RS,ATIVA,1200,NA,92.017.110/0001-84,-28.2812966,-52.4523092,POINT
0101000020E610000008D79244E5394AC0DB79D10D03483CC0,2007-01-01,799,0101000020110F0000B40478161D4656C110A636AF020F49C1,2007,CF107,BERTOL,4314100,PASSO FUNDO,RS,ATIVA,1200,HINRICHSEN,92.017.110/0001-84,-28.2812966,-52.4523092,POINT
0101000020E610000008D79244E5394AC0DB79D10D03483CC0,2008-01-01,800,0101000020110F0000B40478161D4656C110A636AF020F49C1,2008,CF107,BERTOL,4314100,PASSO FUNDO,RS,ATIVA,1200,NA,92.017.110/0001-84,-28.2812966,-52.4523092,POINT
0101000020E610000008D79244E5394AC0DB79D10D03483CC0,2009-01-01,801,0101000020110F0000B40478161D4656C110A636AF020F49C1,2009,CF107,BERTOL,4314100,PASSO FUNDO,RS,ATIVA,1200,NA,92.017.110/0001-84,-28.2812966,-52.4523092,POINT
0101000020E610000008D79244E5394AC0DB79D10D03483CC0,2010-01-01,802,0101000020110F0000B40478161D4656C110A636AF020F49C1,2010,CF107,BERTOL,4314100,PASSO FUNDO,RS,ATIVA,1200,HINRICHSEN,92.017.110/0001-84,-28.2812966,-52.4523092,POINT
0101000020E610000008D79244E5394AC0DB79D10D03483CC0,2011-01-01,803,0101000020110F0000B40478161D4656C110A636AF020F49C1,2011,CF107,BERTOL,4314100,PASSO FUNDO,RS,ATIVA,1200,NA,92.017.110/0001-84,-28.2812966,-52.4523092,POINT
0101000020E6100000CEB0074955334AC09B4649FE163D3CC0,2010-01-01,804,0101000020110F000044AD2C478A4056C15956CDA47A0449C1,2010,CF108,BSBIOS,4314100,PASSO FUNDO,RS,ATIVA,2500,NA,07.322.382/0001-19,-28.2386321,-52.4010402,POINT
0101000020E6100000CEB0074955334AC09B4649FE163D3CC0,2011-01-01,805,0101000020110F000044AD2C478A4056C15956CDA47A0449C1,2011,CF108,BSBIOS,4314100,PASSO FUNDO,RS,ATIVA,2500,NA,07.322.382/0001-19,-28.2386321,-52.4010402,POINT
0101000020E6100000CEB0074955334AC09B4649FE163D3CC0,2012-01-01,806,0101000020110F000044AD2C478A4056C15956CDA47A0449C1,2012,CF108,BSBIOS,4314100,PASSO FUNDO,RS,ATIVA,2500,NA,07.322.382/0001-19,-28.2386321,-52.4010402,POINT
0101000020E6100000CEB0074955334AC09B4649FE163D3CC0,2013-01-01,807,0101000020110F000044AD2C478A4056C15956CDA47A0449C1,2013,CF108,BSBIOS,4314100,PASSO FUNDO,RS,ATIVA,2500,NA,07.322.382/0001-19,-28.2386321,-52.4010402,POINT
0101000020E6100000CEB0074955334AC09B4649FE163D3CC0,2014-01-01,808,0101000020110F000044AD2C478A4056C15956CDA47A0449C1,2014,CF108,BSBIOS,4314100,PASSO FUNDO,RS,ATIVA,2500,NA,07.322.382/0001-19,-28.2386321,-52.4010402,POINT
0101000020E6100000CEB0074955334AC09B4649FE163D3CC0,2015-01-01,809,0101000020110F000044AD2C478A4056C15956CDA47A0449C1,2015,CF108,BSBIOS,4314100,PASSO FUNDO,RS,ATIVA,2500,NA,07.322.382/0001-19,-28.2386321,-52.4010402,POINT
0101000020E6100000CEB0074955334AC09B4649FE163D3CC0,2016-01-01,810,0101000020110F000044AD2C478A4056C15956CDA47A0449C1,2016,CF108,BSBIOS,4314100,PASSO FUNDO,RS,ATIVA,2500,ARY OLEOFAR,07.322.382/0001-19,-28.2386321,-52.4010402,POINT
0101000020E61000008B44B291357149C077D3D281513836C0,2005-01-01,811,0101000020110F0000C19ED0B0AB9B55C19CD7D356F35C43C1,2005,CF110,ALGODOEIRA PALMEIRENSE,3542206,RANCHARIA,SP,ATIVA,1200,NA,12.505.731/0002-59,-22.2199937,-50.8844473,POINT
0101000020E61000008B44B291357149C077D3D281513836C0,2006-01-01,812,0101000020110F0000C19ED0B0AB9B55C19CD7D356F35C43C1,2006,CF110,ALGODOEIRA PALMEIRENSE,3542206,RANCHARIA,SP,ATIVA,1200,NA,12.505.731/0002-59,-22.2199937,-50.8844473,POINT
0101000020E61000008B44B291357149C077D3D281513836C0,2007-01-01,813,0101000020110F0000C19ED0B0AB9B55C19CD7D356F35C43C1,2007,CF110,ALGODOEIRA PALMEIRENSE,3542206,RANCHARIA,SP,ATIVA,1200,HINRICHSEN,12.505.731/0002-59,-22.2199937,-50.8844473,POINT
0101000020E61000008B44B291357149C077D3D281513836C0,2008-01-01,814,0101000020110F0000C19ED0B0AB9B55C19CD7D356F35C43C1,2008,CF110,ALGODOEIRA PALMEIRENSE,3542206,RANCHARIA,SP,ATIVA,1200,NA,12.505.731/0002-59,-22.2199937,-50.8844473,POINT
0101000020E61000008B44B291357149C077D3D281513836C0,2009-01-01,815,0101000020110F0000C19ED0B0AB9B55C19CD7D356F35C43C1,2009,CF110,ALGODOEIRA PALMEIRENSE,3542206,RANCHARIA,SP,ATIVA,1200,NA,12.505.731/0002-59,-22.2199937,-50.8844473,POINT
0101000020E61000008B44B291357149C077D3D281513836C0,2012-01-01,816,0101000020110F0000C19ED0B0AB9B55C19CD7D356F35C43C1,2012,CF110,ALGODOEIRA PALMEIRENSE/EBE,3542206,RANCHARIA,SP,ATIVA,1200,NA,12.505.731/0002-59,-22.2199937,-50.8844473,POINT
0101000020E61000008B44B291357149C077D3D281513836C0,2013-01-01,817,0101000020110F0000C19ED0B0AB9B55C19CD7D356F35C43C1,2013,CF110,ALGODOEIRA PALMEIRENSE/EBE,3542206,RANCHARIA,SP,ATIVA,1200,NA,12.505.731/0002-59,-22.2199937,-50.8844473,POINT
0101000020E61000001D380C8BF67049C01950148D5A3836C0,2013-01-01,818,0101000020110F00001B1CA729769B55C19ED3E9A2FB5C43C1,2013,CF111,UDIGRAOS,3542206,RANCHARIA,SP,ATIVA,1100,http://legis.senado.leg.br/sdleg-getter/documento/download/b0b4c536-3624-41f2-a4df-ae1962c22dec,10.245.528/0003-46,-22.2201317,-50.8825239,POINT
0101000020E61000002375F16DB07949C050920953EFD231C0,2005-01-01,819,0101000020110F000046642E67DFA255C1D673161FBAC63EC1,2005,CF112,BREJEIRO,5218805,RIO VERDE,GO,ATIVA,600,NA,53.309.845/0011-00,-17.8239643,-50.9506967,POINT
0101000020E61000002375F16DB07949C050920953EFD231C0,2009-01-01,820,0101000020110F000046642E67DFA255C1D673161FBAC63EC1,2009,CF112,BREJEIRO,5218805,RIO VERDE,GO,ATIVA,1200,NA,53.309.845/0011-00,-17.8239643,-50.9506967,POINT
