the_geom,cartodb_id,the_geom_webmercator,id,company,year,capacity,state,municipality,geocode,lat,long,resolution
0101000020E61000008FE033D09B304AC0D2D6D1B96D1A38C0,111,0101000020110F000089BC33EA393E56C1F41E1682541A45C1,RF111,COAMO,2016,NA,PR,CAMPO MOURÃO,4104303,-24.1032367837241,-52.3797550442988,MUNICIPALITY
0101000020E61000006D23A202E1FB49C0DE7FFB80A46637C0,112,0101000020110F0000F2509160711156C1343D4583817344C1,RF112,COCAMAR,2016,NA,PR,MARINGÁ,4115200,-23.4009476293576,-51.9678042689983,MUNICIPALITY
0101000020E6100000AED53A73FC8449C08D99164430BD31C0,113,0101000020110F00009B80DB9877AC55C1E670D481EF9F3EC1,RF113,COMIGO,2016,NA,GO,RIO VERDE,5218805,-17.7390177302528,-51.0389541661528,MUNICIPALITY
0101000020E61000004A964589EB9947C06C5BA865271B37C0,114,0101000020110F0000AAD86E94670B54C1A7322286B92D44C1,RF114,CRISTA,2016,NA,SP,INDAIATUBA,3520509,-23.1060699020413,-47.202500494936,MUNICIPALITY
0101000020E61000006DC306C999B04AC0B7D6705C830739C0,115,0101000020110F00003024AD10EEAA56C1B6D05FE8BAF745C1,RF115,INTERAGRO (EX-DIPLOMATA),2016,NA,PR,CASCAVEL,4104808,-25.0293481612668,-53.3796931536698,MUNICIPALITY
0101000020E61000003CF1DA3BCF5E45C0B009A318FA6814C0,116,0101000020110F00002EE546385C2652C17F2FEAAE735B21C1,RF116,DUREINO,2016,NA,PI,TERESINA,2211001,-5.10251654143433,-42.7406992739729,MUNICIPALITY
0101000020E610000035D114CF9E7C48C0BBA117ED634A30C0,117,0101000020110F000047FB84F4F0CB54C1957343093F0D3CC1,RF117,GRANOL,2016,NA,GO,ANÁPOLIS,5201108,-16.2905872519202,-48.9735964633605,MUNICIPALITY
0101000020E610000025B66F37604148C057949167C1F034C0,118,0101000020110F0000D484A7F69F9954C1670CADB7C53142C1,RF118,GRANOL,2016,NA,SP,BEBEDOURO,3506102,-20.9404511194628,-48.5107487960306,MUNICIPALITY
0101000020E61000008118FA7064A449C090A76AB3042E37C0,119,0101000020110F0000B1AAD2F623C755C1D109EDFF253F44C1,RF119,GRANOSUL,2016,NA,PR,CAMBÉ,4103701,-23.1797592292201,-51.2843152257128,MUNICIPALITY
0101000020E61000003AF3C8AD82B848C0D8B3339ACD9B39C0,120,0101000020110F00006D142E51CEFE54C13F0C03A90E8346C1,RF120,IMCOPA,2016,NA,PR,ARAUCÁRIA,4101804,-25.608605992911,-49.441488001938,MUNICIPALITY
0101000020E61000008118FA7064A449C090A76AB3042E37C0,121,0101000020110F0000B1AAD2F623C755C1D109EDFF253F44C1,RF121,IMCOPA,2016,NA,PR,CAMBÉ,4103701,-23.1797592292201,-51.2843152257128,MUNICIPALITY
0101000020E61000002A8D5B6CB1DD49C0E8003407E6E831C0,122,0101000020110F0000078ECB55CEF755C1C4BB9FCDECED3EC1,RF122,LOUIS DREYFUS COMMODITIES,2016,NA,GO,JATAÍ,5211909,-17.9097599508249,-51.7319770285633,MUNICIPALITY
0101000020E61000008C73C68DC3BB4AC076AD9B66117331C0,123,0101000020110F000065083B2B69B456C15015D508DB1B3EC1,RF123,LOUIS DREYFUS COMMODITIES,2016,NA,MT,ALTO ARAGUAIA,5100300,-17.4494842653343,-53.4669053286553,MUNICIPALITY
0101000020E6100000AF66996F570A49C0FC212549C32339C0,124,0101000020110F00007BEA631A4E4455C183EDD49C381246C1,RF124,LOUIS DREYFUS COMMODITIES,2016,NA,PR,PONTA GROSSA,4119905,-25.1396985736519,-50.080793332961,MUNICIPALITY
0101000020E6100000317CEAB58B4343C098E69F4506490EC0,125,0101000020110F000058F28D045D5C50C18AEA213A71BD19C1,RF125,M. DIAS BRANCO,2016,NA,CE,FORTALEZA,2304400,-3.78565649408558,-38.5277011294314,MUNICIPALITY
0101000020E6100000BD222762FA5849C0749B1119044935C0,126,0101000020110F000082FAB652178755C1114B2947208242C1,RF126,OLEOS MENU,2016,NA,SP,GUARARAPES,3518206,-21.2852187793719,-50.6951410952656,MUNICIPALITY
0101000020E6100000CEB22364DDBF49C03FBA993609143EC0,128,0101000020110F000031E7F80C79DE55C151E73A1087CE4AC1,RF128,OLVEBRA,2016,NA,RS,ELDORADO DO SUL,4306767,-30.0782655835449,-51.498943822318,MUNICIPALITY
0101000020E6100000CEB22364DDBF49C03FBA993609143EC0,129,0101000020110F000031E7F80C79DE55C151E73A1087CE4AC1,RF129,OLVEBRA,2016,NA,RS,ELDORADO DO SUL,4306767,-30.0782655835449,-51.498943822318,MUNICIPALITY
0101000020E61000000EDD693DCC1F4EC027800169F53028C0,130,0101000020110F00002A88C5DEA19559C1079FDBC730B334C1,RF130,PORTAL,2016,NA,RO,VILHENA,1100304,-12.0956223310787,-60.2484204070007,MUNICIPALITY
0101000020E6100000F654E652F2F347C0860BB2DEA7B234C0,131,0101000020110F0000F75F4939DD5754C180A461C458F941C1,RF131,SINA,2016,NA,SP,ORLÂNDIA,3534302,-20.6978739914589,-47.9058326363246,MUNICIPALITY
0101000020E61000006F6C059E55CF49C0B8AD9ECEAB7A36C0,132,0101000020110F0000515FD1789CEB55C105C34E8CE19943C1,RF132,SINA,2016,NA,SP,PIRAPOZINHO,3539202,-22.4791840684317,-51.6198003317339,MUNICIPALITY
0101000020E61000004E458AB7497047C048919DF9598137C0,133,0101000020110F0000411AFCE30BE853C1CD0519873B8C44C1,RF133,SIOL ALIMENTOS,2016,NA,SP,BARUERI,3505708,-23.5052791604697,-46.8772496628904,MUNICIPALITY
0101000020E61000002788E810434944C09BAA1E8D220A22C0,134,0101000020110F0000CB6A6797A33A51C1EF23094AF8C42EC1,RF134,SOJANOSSA (EX-INDUSTRIAS COELHO),2016,NA,PE,PETROLINA,2611101,-9.01979485511156,-40.5723591933641,MUNICIPALITY
0101000020E6100000563BAD73616848C0634E248D508C35C0,135,0101000020110F000069CE4E6DC0BA54C117555FB885BF42C1,RF135,TRIANGULO,2016,NA,SP,ITÁPOLIS,3522703,-21.5481041158331,-48.8154739948138,MUNICIPALITY
0101000020E6100000CCAD76C318A348C09797CF92B1A430C0,136,0101000020110F0000AA3353869EEC54C1A5B82B4732AD3CC1,RF136,UNILEVER BESTFOOD,2016,NA,GO,GOIÂNIA,5208707,-16.643334556276,-49.2741932229506,MUNICIPALITY
0101000020E6100000EE811D4BF55247C011B9F2B66BA637C0,137,0101000020110F000040D6EDFB22CF53C15A60D24895AE44C1,RF137,VIDA ALIMENTOS,2016,NA,SP,SÃO PAULO,3550308,-23.6500810949884,-46.6481107610779,MUNICIPALITY
0101000020E6100000C1AA70BD744847C06A0B7BBF4AA037C0,138,0101000020110F0000B512479837C653C1CDE883B7E6A844C1,RF138,VIGOR,2016,NA,SP,SÃO CAETANO DO SUL,3548807,-23.6261405635263,-46.5660626220829,MUNICIPALITY
0101000020E6100000DFBCE397BD574BC03A63FDFBC38D30C0,139,0101000020110F000063CD93C3E13857C112AA1BAB8E843CC1,RF139,ADM,2014,NA,MT,RONDONÓPOLIS,5107602,-16.5537717336294,-54.685473428917,MUNICIPALITY
0101000020E6100000B82ECD5B762A48C0A152C3071C0733C0,140,0101000020110F0000118FA7162A8654C16181E6E93E7740C1,RF140,ADM,2014,NA,MG,UBERLÂNDIA,3170206,-19.0277714588034,-48.3317370178096,MUNICIPALITY
0101000020E61000009215F4D0F51F4BC0B990F06EC5E934C0,141,0101000020110F00005A69DEF1810957C1EB8512F46B2B42C1,RF141,ADM,2014,NA,MS,CAMPO GRANDE,5002704,-20.9131688439672,-54.2496892158334,MUNICIPALITY
0101000020E6100000B82ECD5B762A48C0A152C3071C0733C0,142,0101000020110F0000118FA7162A8654C16181E6E93E7740C1,RF142,ALGAR AGRO,2014,NA,MG,UBERLÂNDIA,3170206,-19.0277714588034,-48.3317370178096,MUNICIPALITY
0101000020E61000008E1DCEE20F9747C095B59A6EB87919C0,143,0101000020110F0000C2A06330FA0854C1D3DB354F57AE25C1,RF143,ALGAR AGRO,2014,NA,MA,PORTO FRANCO,2109007,-6.36886761492987,-47.1801723009513,MUNICIPALITY
0101000020E6100000F654E652F2F347C0860BB2DEA7B234C0,144,0101000020110F0000F75F4939DD5754C180A461C458F941C1,RF144,BREJEIRO,2014,NA,SP,ORLÂNDIA,3534302,-20.6978739914589,-47.9058326363246,MUNICIPALITY
0101000020E610000035D114CF9E7C48C0BBA117ED634A30C0,145,0101000020110F000047FB84F4F0CB54C1957343093F0D3CC1,RF145,BREJEIRO,2014,NA,GO,ANÁPOLIS,5201108,-16.2905872519202,-48.9735964633605,MUNICIPALITY
0101000020E61000008EFF7AD13D9049C015C119BAA5013BC0,146,0101000020110F0000090C76BE06B655C1A29571DF19D647C1,RF146,BRF,2014,NA,SC,VIDEIRA,4219309,-27.0064350426556,-51.1268865442827,MUNICIPALITY
0101000020E6100000C7FD2510414248C0321F831FCD8639C0,147,0101000020110F00004D35FCEC5E9A54C15864F6BB486F46C1,RF147,BRF,2014,NA,PR,PARANAGUÁ,4118204,-25.526567430031,-48.5176105676178,MUNICIPALITY
0101000020E61000003FFDBCC5AEFE46C0ADB5BA25276328C0,148,0101000020110F000024B393BC8F8753C1B55723E7CBDE34C1,RF148,BUNGE,2014,NA,BA,LUÍS EDUARDO MAGALHÃES,2919553,-12.1936580458085,-45.9897086308288,MUNICIPALITY
0101000020E610000027ED41C5428B41C0FD092079F8DF20C0,149,0101000020110F0000EB43C5C3DBCC4DC1F803A72792C42CC1,RF149,BUNGE,2014,NA,PE,IPOJUCA,2607208,-8.43744257465459,-35.0879751750857,MUNICIPALITY
0101000020E61000001A44B59EFFFE47C055CC4D1D547B30C0,150,0101000020110F0000CB6A5725406154C18D688965E4633CC1,RF150,BUNGE,2014,NA,GO,LUZIÂNIA,5212501,-16.4817522349297,-47.9921759018982,MUNICIPALITY
0101000020E6100000DFBCE397BD574BC03A63FDFBC38D30C0,151,0101000020110F000063CD93C3E13857C112AA1BAB8E843CC1,RF151,BUNGE,2014,NA,MT,RONDONÓPOLIS,5107602,-16.5537717336294,-54.685473428917,MUNICIPALITY
0101000020E61000005CFF85869F3F4BC022C75F694FDD3BC0,152,0101000020110F00006EF44F20662457C119F0E4154EA848C1,RF152,CAMERA,2014,NA,RS,SANTA ROSA,4317202,-27.8644929751237,-54.4970558313641,MUNICIPALITY
0101000020E610000055CB770487B548C027DEFEE57A5A32C0,153,0101000020110F0000A5493FBD45FC54C103238297EFB83FC1,RF153,CARAMURU,2014,NA,GO,ITUMBIARA,5211503,-18.3534377810703,-49.4181829056676,MUNICIPALITY
0101000020E6100000B82ECD5B762A48C0A152C3071C0733C0,154,0101000020110F0000118FA7162A8654C16181E6E93E7740C1,RF154,CARGILL,2014,NA,MG,UBERLÂNDIA,3170206,-19.0277714588034,-48.3317370178096,MUNICIPALITY
0101000020E6100000AED53A73FC8449C08D99164430BD31C0,155,0101000020110F00009B80DB9877AC55C1E670D481EF9F3EC1,RF155,CARGILL,2014,NA,GO,RIO VERDE,5218805,-17.7390177302528,-51.0389541661528,MUNICIPALITY
0101000020E6100000EBDFCFDE391C4BC0FA1A83E4DD312EC0,156,0101000020110F0000B0F3460F560657C16788E93E4BF239C1,RF156,CARGILL,2014,NA,MT,PRIMAVERA DO LESTE,5107040,-15.0973960313836,-54.2205160632146,MUNICIPALITY
0101000020E6100000527D7BA88FC246C0579E3904190528C0,157,0101000020110F00003677F50E805453C1B1F89E8A198D34C1,RF157,CARGILL,2014,NA,BA,BARREIRAS,2903201,-12.0099564857802,-45.5200090983368,MUNICIPALITY
0101000020E61000006118A7B6066547C0A795941C5C8737C0,158,0101000020110F00000F2FD55A7BDE53C1FB24CE32CC9144C1,RF158,CLARION,2014,NA,SP,OSASCO,3534401,-23.5287492621188,-46.7892673793692,MUNICIPALITY
0101000020E61000008FE033D09B304AC0D2D6D1B96D1A38C0,159,0101000020110F000089BC33EA393E56C1F41E1682541A45C1,RF159,COAMO,2014,NA,PR,CAMPO MOURÃO,4104303,-24.1032367837241,-52.3797550442988,MUNICIPALITY
0101000020E61000006D23A202E1FB49C0DE7FFB80A46637C0,160,0101000020110F0000F2509160711156C1343D4583817344C1,RF160,COCAMAR,2014,NA,PR,MARINGÁ,4115200,-23.4009476293576,-51.9678042689983,MUNICIPALITY
0101000020E61000004A964589EB9947C06C5BA865271B37C0,161,0101000020110F0000AAD86E94670B54C1A7322286B92D44C1,RF161,CRISTA,2014,NA,SP,INDAIATUBA,3520509,-23.1060699020413,-47.202500494936,MUNICIPALITY
0101000020E61000008C73C68DC3BB4AC076AD9B66117331C0,162,0101000020110F000065083B2B69B456C15015D508DB1B3EC1,RF162,LUIS DREYFUS COMMODITIES,2014,NA,MT,ALTO ARAGUAIA,5100300,-17.4494842653343,-53.4669053286553,MUNICIPALITY
0101000020E6100000AF66996F570A49C0FC212549C32339C0,163,0101000020110F00007BEA631A4E4455C183EDD49C381246C1,RF163,LUIS DREYFUS COMMODITIES,2014,NA,PR,PONTA GROSSA,4119905,-25.1396985736519,-50.080793332961,MUNICIPALITY
0101000020E61000002A8D5B6CB1DD49C0E8003407E6E831C0,164,0101000020110F0000078ECB55CEF755C1C4BB9FCDECED3EC1,RF164,LUIS DREYFUS COMMODITIES,2014,NA,GO,JATAÍ,5211909,-17.9097599508249,-51.7319770285633,MUNICIPALITY
0101000020E6100000AED53A73FC8449C08D99164430BD31C0,165,0101000020110F00009B80DB9877AC55C1E670D481EF9F3EC1,RF165,COMIGO,2014,NA,GO,RIO VERDE,5218805,-17.7390177302528,-51.0389541661528,MUNICIPALITY
0101000020E61000006DC306C999B04AC0B7D6705C830739C0,166,0101000020110F00003024AD10EEAA56C1B6D05FE8BAF745C1,RF166,DIPLOMATA,2014,NA,PR,CASCAVEL,4104808,-25.0293481612668,-53.3796931536698,MUNICIPALITY
0101000020E61000003CF1DA3BCF5E45C0B009A318FA6814C0,167,0101000020110F00002EE546385C2652C17F2FEAAE735B21C1,RF167,DUREINO,2014,NA,PI,TERESINA,2211001,-5.10251654143433,-42.7406992739729,MUNICIPALITY
0101000020E61000008B51D869134B4BC09DF36753042B3CC0,168,0101000020110F0000E12AFA2D202E57C11A5EC8D80FF348C1,RF168,GIOVELLI,2014,NA,RS,GUARANI DAS MISSÕES,4309506,-28.1680347565449,-54.5865299516909,MUNICIPALITY
0101000020E61000001E235C3D6E4449C0B89FE89C81F235C0,169,0101000020110F000043A2A2E1A37555C1F00A97FCF61C43C1,RF169,GRANOL,2014,NA,SP,TUPÃ,3555000,-21.9472902362756,-50.5346142482651,MUNICIPALITY
0101000020E610000035D114CF9E7C48C0BBA117ED634A30C0,170,0101000020110F000047FB84F4F0CB54C1957343093F0D3CC1,RF170,GRANOL,2014,NA,GO,ANÁPOLIS,5201108,-16.2905872519202,-48.9735964633605,MUNICIPALITY
0101000020E610000025B66F37604148C057949167C1F034C0,171,0101000020110F0000D484A7F69F9954C1670CADB7C53142C1,RF171,GRANOL,2014,NA,SP,BEBEDOURO,3506102,-20.9404511194628,-48.5107487960306,MUNICIPALITY
0101000020E61000008118FA7064A449C090A76AB3042E37C0,172,0101000020110F0000B1AAD2F623C755C1D109EDFF253F44C1,RF172,GRANOSUL,2014,NA,PR,CAMBÉ,4103701,-23.1797592292201,-51.2843152257128,MUNICIPALITY
0101000020E61000003AF3C8AD82B848C0D8B3339ACD9B39C0,173,0101000020110F00006D142E51CEFE54C13F0C03A90E8346C1,RF173,IMCOPA,2014,NA,PR,ARAUCÁRIA,4101804,-25.608605992911,-49.441488001938,MUNICIPALITY
0101000020E61000008118FA7064A449C090A76AB3042E37C0,174,0101000020110F0000B1AAD2F623C755C1D109EDFF253F44C1,RF174,IMCOPA,2014,NA,PR,CAMBÉ,4103701,-23.1797592292201,-51.2843152257128,MUNICIPALITY
0101000020E6100000317CEAB58B4343C098E69F4506490EC0,175,0101000020110F000058F28D045D5C50C18AEA213A71BD19C1,RF175,M. DIAS BRANCO,2014,NA,CE,FORTALEZA,2304400,-3.78565649408558,-38.5277011294314,MUNICIPALITY
0101000020E61000002788E810434944C09BAA1E8D220A22C0,176,0101000020110F0000CB6A6797A33A51C1EF23094AF8C42EC1,RF176,NOSSA SOJA,2014,NA,PE,PETROLINA,2611101,-9.01979485511156,-40.5723591933641,MUNICIPALITY
0101000020E61000001A44B59EFFFE47C055CC4D1D547B30C0,234,0101000020110F0000CB6A5725406154C18D688965E4633CC1,RF234,BUNGE,2011,NA,GO,LUZIÂNIA,5212501,-16.4817522349297,-47.9921759018982,MUNICIPALITY
0101000020E6100000CEB22364DDBF49C03FBA993609143EC0,177,0101000020110F000031E7F80C79DE55C151E73A1087CE4AC1,RF177,OLVEBRA,2014,NA,RS,ELDORADO DO SUL,4306767,-30.0782655835449,-51.498943822318,MUNICIPALITY
0101000020E6100000AFCDC4D5FF204AC0B927C1C5B1A43BC0,178,0101000020110F000067521721F83056C1A5815E64F87148C1,RF178,OLFAR,2014,NA,RS,ERECHIM,4307005,-27.6433375927515,-52.2578074656443,MUNICIPALITY
0101000020E61000000EDD693DCC1F4EC027800169F53028C0,179,0101000020110F00002A88C5DEA19559C1079FDBC730B334C1,RF179,PORTAL,2014,NA,RO,VILHENA,1100304,-12.0956223310787,-60.2484204070007,MUNICIPALITY
0101000020E6100000C1AA70BD744847C06A0B7BBF4AA037C0,180,0101000020110F0000B512479837C653C1CDE883B7E6A844C1,RF180,REFINO DE OLEOS BRASIL,2014,NA,SP,SÃO CAETANO DO SUL,3548807,-23.6261405635263,-46.5660626220829,MUNICIPALITY
0101000020E6100000F654E652F2F347C0860BB2DEA7B234C0,181,0101000020110F0000F75F4939DD5754C180A461C458F941C1,RF181,SINA,2014,NA,SP,ORLÂNDIA,3534302,-20.6978739914589,-47.9058326363246,MUNICIPALITY
0101000020E61000006F6C059E55CF49C0B8AD9ECEAB7A36C0,182,0101000020110F0000515FD1789CEB55C105C34E8CE19943C1,RF182,SINA,2014,NA,SP,PIRAPOZINHO,3539202,-22.4791840684317,-51.6198003317339,MUNICIPALITY
